,Cur. service,Title,Genre,Premiere,Seasons,Status,Language,Runtime,Prev. network(s),Episodes
911,Netflix,Jack Whitehall: Travels with My Father,Travel documentary,2017-09-22 00:00:00,5,Ended,English,<60 min,,18
912,Netflix,The Day I Met El Chapo,Biography,2017-10-20 00:00:00,1,Ended,Spanish,<60 min,,3
913,Netflix,Shot in the Dark,True crime,2017-11-17 00:00:00,1,Ended,English,<60 min,,8
914,Netflix,Wormwood,Psychological drama,2017-12-15 00:00:00,6,Ended,English,<60 min,,Unknown
915,Netflix,72 Dangerous Animals: Latin America,Nature,2017-12-22 00:00:00,1,Ended,English,<60 min,,12
916,Netflix,Dope,Documentary,2017-12-22 00:00:00,3,Ended,English,<60 min,,12
917,Netflix,The Toys That Made Us,Documentary,2017-12-22 00:00:00,3,Ended,English,<60 min,,12
918,Netflix,Rotten,Documentary,2018-01-05 00:00:00,2,Ended,English,<60 min,,12
919,Netflix,Drug Lords,Documentary,2018-01-19 00:00:00,2,Ended,English,<60 min,,8
920,Netflix,Dirty Money,Documentary,2018-01-26 00:00:00,2,Ended,English,>60 min,,12
921,Netflix,Coach Snoop,Sport,2018-02-02 00:00:00,1,Ended,English,<30 min,,8
922,Netflix,First Team: Juventus,Sport,2018-02-16 00:00:00,1,Ended,English,<60 min,,6
923,Netflix,Ugly Delicious,Travel documentary,2018-02-23 00:00:00,2,Ended,English,<60 min,,12
924,Netflix,Flint Town,Documentary,2018-03-02 00:00:00,1,Ended,English,<60 min,,8
925,Netflix,Girls Incarcerated,Documentary,2018-03-02 00:00:00,2,Ended,English,<60 min,,16
926,Netflix,Wild Wild Country,Documentary,2018-03-16 00:00:00,1,Ended,English,>60 min,,6
927,Netflix,Rapture,Documentary,2018-03-30 00:00:00,1,Ended,English,<60 min,,8
928,Netflix,Bobby Kennedy for President,History,2018-04-27 00:00:00,4,Ended,English,>60 min,,Unknown
929,Netflix,Evil Genius: The True Story of America's Most Diabolical Bank Heist,True crime,2018-05-11 00:00:00,1,Ended,English,<60 min,,4
930,Netflix,Explained,Docuseries,2018-05-23 00:00:00,3,Ended,English,<30 min,,44
931,Netflix,November 13: Attack on Paris,Documentary,2018-06-01 00:00:00,1,Ended,French,<60 min,,3
932,Netflix,Dark Tourist,Travel documentary,2018-07-20 00:00:00,1,Ended,English,<60 min,,8
933,Netflix,Marching Orders,Docuseries,2018-08-03 00:00:00,1,Ended,English,<30 min,,12
934,Netflix,72 Dangerous Animals: Asia,Nature,2018-08-10 00:00:00,1,Ended,English,<60 min,,12
935,Netflix,Afflicted,Docuseries,2018-08-10 00:00:00,1,Ended,English,<60 min,,7
936,Netflix,Follow This,Docuseries,2018-08-23 00:00:00,3,Ended,English,<30 min,,20
937,Netflix,First and Last,Docuseries,2018-09-07 00:00:00,1,Ended,English,<60 min,,6
938,Netflix,Boca Juniors Confidential,Docuseries,2018-09-14 00:00:00,1,Ended,Spanish,<60 min,,4
939,Netflix,Salt Fat Acid Heat,Travel documentary,2018-10-11 00:00:00,1,Ended,English,<60 min,,4
940,Netflix,FightWorld,Travel documentary,2018-10-12 00:00:00,1,Ended,English,<60 min,,5
941,Netflix,Terrorism Close Calls,Docuseries,2018-10-26 00:00:00,1,Ended,English,<60 min,,10
942,Netflix,Medal of Honor,Docuseries,2018-11-09 00:00:00,1,Ended,English,<60 min,,8
943,Netflix,Dogs,Docuseries,2018-11-16 00:00:00,2,Ended,English,<60 min,,10
944,Netflix,Vai Anitta,Docuseries,2018-11-16 00:00:00,1,Ended,Portuguese,<60 min,,6
945,Netflix,Inside the Real Narcos,Docuseries,2018-12-14 00:00:00,1,Ended,English,<60 min,,3
946,Netflix,The Innocent Man,True crime,2018-12-14 00:00:00,1,Ended,English,<60 min,,6
947,Netflix,7 Days Out,Docuseries,2018-12-21 00:00:00,1,Ended,English,<60 min,,6
948,Netflix,Murder Mountain,True crime,2018-12-28 00:00:00,1,Ended,English,<60 min,,6
949,Netflix,Trigger Warning with Killer Mike,Docuseries,2019-01-18 00:00:00,1,Ended,English,<30 min,,6
950,Netflix,Conversations with a Killer: The Ted Bundy Tapes,True crime,2019-01-24 00:00:00,1,Ended,English,>60 min,,4
951,Netflix,Examination of Conscience,True crime,2019-01-25 00:00:00,1,Ended,Spanish,<60 min,,3
952,Netflix,Larry Charles' Dangerous World of Comedy,Docuseries,2019-02-15 00:00:00,1,Ended,English,<60 min,,4
953,Netflix,Losers,Sport,2019-03-01 00:00:00,1,Ended,English,<60 min,,8
954,Netflix,Cricket Fever: Mumbai Indians,Sport,2019-03-01 00:00:00,1,Ended,English,<60 min,,8
955,Netflix,The Disappearance of Madeleine McCann,True crime,2019-03-15 00:00:00,1,Ended,English,<60 min,,8
956,Netflix,Our Planet,Nature documentary,2019-04-05 00:00:00,1,Ended,English,<60 min,,8
957,Netflix,Street Food: Asia,Culinary art,2019-04-26 00:00:00,1,Ended,English,<60 min,,9
958,Netflix,1994,Docuseries,2019-05-17 00:00:00,1,Ended,Spanish,<60 min,,5
959,Netflix,Killer Ratings,Docuseries,2019-05-31 00:00:00,1,Ended,Portuguese,<60 min,,7
960,Netflix,The Chef Show,Culinary art,2019-06-07 00:00:00,2,Ended,English,<60 min,,25
961,Netflix,The Alcàsser Murders,True crime,2019-06-14 00:00:00,1,Ended,Spanish,<60 min,,5
962,Netflix,Exhibit A,True crime,2019-06-28 00:00:00,1,Ended,English,<60 min,,4
963,Netflix,The Last Czars,Docuseries,2019-07-03 00:00:00,1,Ended,English,<60 min,,6
964,Netflix,The Family,Docuseries,2019-08-09 00:00:00,1,Ended,English,<60 min,,5
965,Netflix,Happy Jail,Docuseries,2019-08-14 00:00:00,1,Ended,English,<60 min,,5
966,Netflix,Diagnosis,Docuseries,2019-08-16 00:00:00,1,Ended,English,<60 min,,7
967,Netflix,"The Mind, Explained",Docuseries,2019-09-12 00:00:00,2,Ended,English,<30 min,,10
968,Netflix,Inside Bill's Brain: Decoding Bill Gates,Docuseries,2019-09-20 00:00:00,1,Ended,English,<60 min,,3
969,Netflix,Living Undocumented,Docuseries,2019-10-02 00:00:00,1,Ended,English,<60 min,,6
970,Netflix,Unnatural Selection,Docuseries,2019-10-18 00:00:00,1,Ended,English,>60 min,,4
971,Netflix,"Breakfast, Lunch & Dinner",Docuseries,2019-10-23 00:00:00,1,Ended,English,<60 min,,4
972,Netflix,The Devil Next Door,Docuseries,2019-11-04 00:00:00,1,Ended,English,<60 min,,5
973,Netflix,Maradona in Mexico,Sport,2019-11-13 00:00:00,1,Ended,Spanish,<60 min,,7
974,Netflix,Who Killed Little Gregory?,Docuseries,2019-11-20 00:00:00,1,Ended,French,>60 min,,5
975,Netflix,Narcoworld: Dope Stories,Docuseries,2019-11-22 00:00:00,1,Ended,English,<60 min,,4
976,Netflix,Broken,Docuseries,2019-11-27 00:00:00,1,Ended,English,<60 min,,4
977,Netflix,The Movies That Made Us,Docuseries,2019-11-29 00:00:00,3,Ended,English,<60 min,,16
978,Netflix,The Confession Killer,True crime,2019-12-06 00:00:00,1,Ended,English,<60 min,,5
979,Netflix,Don't F**k with Cats: Hunting an Internet Killer,True crime,2019-12-18 00:00:00,1,Ended,English,>60 min,,3
980,Netflix,Kevin Hart: Don't F**k This Up,Docuseries,2019-12-27 00:00:00,1,Ended,English,<60 min,,6
981,Netflix,Arashi's Diary -Voyage-,Docuseries,2019-12-31 00:00:00,1,Ended,Japanese,<60 min,,24
982,Netflix,"Sex, Explained",Docuseries,2020-01-02 00:00:00,1,Ended,English,<30 min,,6
983,Netflix,Cheer,Docuseries,2020-01-08 00:00:00,2,Ended,English,<60 min,,15
984,Netflix,Killer Inside: The Mind of Aaron Hernandez,True crime,2020-01-15 00:00:00,1,Ended,English,>60 min,,3
985,Netflix,Pandemic: How to Prevent an Outbreak,Docuseries,2020-01-22 00:00:00,1,Ended,English,<60 min,,6
986,Netflix,Night on Earth,Nature documentary,2020-01-29 00:00:00,1,Ended,English,<60 min,,6
987,Netflix,The Pharmacist,Docuseries,2020-02-05 00:00:00,1,Ended,English,<60 min,,4
988,Netflix,Babies,Docuseries,2020-02-21 00:00:00,2,Ended,English,<60 min,,12
989,Netflix,The Trials of Gabriel Fernandez,Docuseries,2020-02-26 00:00:00,1,Ended,English,<60 min,,6
990,Netflix,"Tiger King: Murder, Mayhem and Madness",Docuseries,2020-03-20 00:00:00,2,Ended,English,<60 min,,13
991,Netflix,How to Fix a Drug Scandal,True crime,2020-04-01 00:00:00,1,Ended,English,<60 min,,4
992,Netflix,The Innocence Files,Docuseries,2020-04-15 00:00:00,1,Ended,English,>60 min,,9
993,Netflix,Absurd Planet,Nature documentary,2020-04-22 00:00:00,1,Ended,English,<30 min,,12
994,Netflix,"Coronavirus, Explained",Docuseries,2020-04-26 00:00:00,1,Ended,English,<30 min,,3
995,Netflix,Trial by Media,Docuseries,2020-05-11 00:00:00,1,Ended,English,>60 min,,6
996,Netflix,Jeffrey Epstein: Filthy Rich,Docuseries,2020-05-27 00:00:00,1,Ended,English,<60 min,,4
997,Netflix,Lenox Hill,Docuseries,2020-06-10 00:00:00,1,Ended,English,<60 min,,9
998,Netflix,Home Game,Docuseries,2020-06-26 00:00:00,1,Ended,English,<30 min,,8
999,Netflix,The Business of Drugs,Docuseries,2020-07-14 00:00:00,1,Ended,English,<60 min,,6
1000,Netflix,Street Food: Latin America,Docuseries,2020-07-21 00:00:00,1,Ended,English,<60 min,,6
1001,Netflix,Fear City: New York vs The Mafia,Docuseries,2020-07-22 00:00:00,1,Ended,English,<60 min,,3
1002,Netflix,Connected,Docuseries,2020-08-02 00:00:00,1,Ended,English,<60 min,,6
1003,Netflix,Immigration Nation,Docuseries,2020-08-03 00:00:00,1,Ended,English,>60 min,,6
1004,Netflix,Mystery Lab,Docuseries,2020-08-04 00:00:00,1,Ended,Portuguese,<30 min,,8
1005,Netflix,World's Most Wanted,Docuseries,2020-08-05 00:00:00,1,Ended,French,<60 min,,5
1006,Netflix,Tiny Creatures,Nature documentary,2020-08-07 00:00:00,1,Ended,English,<30 min,,8
1007,Netflix,High Score,Docuseries,2020-08-19 00:00:00,1,Ended,English,<60 min,,6
1008,Netflix,Chef's Table: BBQ,Culinary art,2020-09-02 00:00:00,1,Ended,English,<60 min,,4
1009,Netflix,La Línea: Shadow of Narco,Docuseries,2020-09-09 00:00:00,1,Ended,Spanish,<60 min,,4
1010,Netflix,Izzy's Koala World,Educational,2020-09-15 00:00:00,2,Ended,English,<30 min,,16
1011,Netflix,Challenger: The Final Flight,Docuseries,2020-09-16 00:00:00,1,Ended,English,<60 min,,4
1012,Netflix,The Playbook,Docuseries,2020-09-22 00:00:00,1,Ended,English,<60 min,,5
1013,Netflix,A Perfect Crime,Docuseries,2020-09-25 00:00:00,1,Ended,German,<60 min,,4
1014,Netflix,"Whose Vote Counts, Explained",Docuseries,2020-09-28 00:00:00,1,Ended,English,<30 min,,3
1015,Netflix,Song Exploder,Docuseries,2020-10-02 00:00:00,2,Ended,English,<30 min,,8
1016,Netflix,Bad Boy Billionaires: India,Docuseries,2020-10-05 00:00:00,1,Ended,English,<60 min,,3
1017,Netflix,Deaf U,Coming-of-age documentary,2020-10-09 00:00:00,1,Ended,English,<30 min,,8
1018,Netflix,Move,Docuseries,2020-10-23 00:00:00,1,Ended,French,<60 min,,5
1019,Netflix,Carmel: Who Killed Maria Marta?,True crime,2020-11-05 00:00:00,1,Ended,Spanish,<60 min,,4
1020,Netflix,Trial 4,Docuseries,2020-11-11 00:00:00,1,Ended,English,<60 min,,8
1021,Netflix,Voices of Fire,Docuseries,2020-11-20 00:00:00,1,Ended,English,<60 min,,6
1022,Netflix,Alien Worlds,Docuseries,2020-12-02 00:00:00,1,Ended,English,<60 min,,4
1023,Netflix,Room 2806: The Accusation,Docuseries,2020-12-07 00:00:00,1,Ended,French,<60 min,,4
1024,Netflix,The Surgeon's Cut,Docuseries,2020-12-09 00:00:00,1,Ended,English,<60 min,,4
1025,Netflix,Anitta: Made In Honório,Docuseries,2020-12-16 00:00:00,1,Ended,Portuguese,<60 min,,6
1026,Netflix,Break it All: The History of Rock in Latin America,Docuseries,2020-12-16 00:00:00,1,Ended,English,<60 min,,6
1027,Netflix,The Ripper,Docuseries,2020-12-16 00:00:00,1,Ended,English,<60 min,,4
1028,Netflix,SanPa: Sins of the Savior,Docuseries,2020-12-30 00:00:00,1,Ended,Italian,<60 min,,5
1029,Netflix,Headspace Guide to Meditation,Docuseries,2021-01-01 00:00:00,1,Ended,English,<30 min,,8
1030,Netflix,History of Swear Words,Docuseries,2021-01-05 00:00:00,1,Ended,English,<30 min,,6
1031,Netflix,Surviving Death,Docuseries,2021-01-06 00:00:00,1,Ended,English,<60 min,,6
1032,Netflix,Pretend It's a City,Docuseries,2021-01-08 00:00:00,1,Ended,English,<30 min,,7
1033,Netflix,Night Stalker: The Hunt For a Serial Killer,True crime,2021-01-13 00:00:00,1,Ended,English,<60 min,,4
1034,Netflix,Spycraft,Docuseries,2021-01-20 00:00:00,1,Ended,English,<60 min,,8
1035,Netflix,We Are: The Brooklyn Saints,Sport,2021-01-29 00:00:00,1,Ended,English,<60 min,,4
1036,Netflix,Crime Scene: The Vanishing at the Cecil Hotel,True crime,2021-02-10 00:00:00,1,Ended,English,<60 min,,4
1037,Netflix,Amend: The Fight for America,Docuseries,2021-02-17 00:00:00,1,Ended,English,<60 min,,6
1038,Netflix,Murder Among the Mormons,True crime,2021-03-03 00:00:00,1,Ended,English,<60 min,,3
1039,Netflix,Nevenka: Breaking the Silence,True crime,2021-03-05 00:00:00,1,Ended,Spanish,<60 min,,3
1040,Netflix,The Houseboat,Docuseries,2021-03-09 00:00:00,1,Ended,German,<60 min,,4
1041,Netflix,The Lost Pirate Kingdom,Docuseries,2021-03-15 00:00:00,1,Ended,English,<60 min,,6
1042,Netflix,Worn Stories,Docuseries,2021-04-01 00:00:00,1,Ended,English,<30 min,,8
1043,Netflix,This Is a Robbery: The World's Biggest Art Heist,True crime,2021-04-07 00:00:00,1,Ended,English,<60 min,,4
1044,Netflix,My Love: Six Stories of True Love,Docuseries,2021-04-13 00:00:00,1,Ended,English,>60 min,,6
1045,Netflix,Headspace Guide to Sleep,Docuseries,2021-04-28 00:00:00,1,Ended,English,<30 min,,7
1046,Netflix,The Sons of Sam: A Descent Into Darkness,True crime,2021-05-05 00:00:00,1,Ended,English,<60 min,,4
1047,Netflix,"Money, Explained",Docuseries,2021-05-11 00:00:00,1,Ended,English,<30 min,,5
1048,Netflix,Penguin Town,Docuseries,2021-06-16 00:00:00,1,Ended,English,<30 min,,8
1049,Netflix,Sophie: A Murder in West Cork,True crime,2021-06-30 00:00:00,1,Ended,English,<60 min,,3
1050,Netflix,Cat People,Docuseries,2021-07-07 00:00:00,1,Ended,English,<60 min,,6
1051,Netflix,Elize Matsunaga: Once Upon a Crime,True crime,2021-07-08 00:00:00,1,Ended,Portuguese,<60 min,,4
1052,Netflix,How to Become a Tyrant,Docuseries,2021-07-09 00:00:00,1,Ended,English,<30 min,,6
1053,Netflix,Heist,True crime,2021-07-14 00:00:00,1,Ended,English,<60 min,,6
1054,Netflix,Naomi Osaka,Docuseries,2021-07-16 00:00:00,1,Ended,English,<60 min,,3
1055,Netflix,Myth & Mogul: John DeLorean,Docuseries,2021-07-30 00:00:00,1,Ended,English,<60 min,,3
1056,Netflix,Cocaine Cowboys: The Kings of Miami,True crime,2021-08-04 00:00:00,1,Ended,English,<60 min,,6
1057,Netflix,John of God: The Crimes of a Spiritual Healer,True crime,2021-08-25 00:00:00,1,Ended,Portuguese,<60 min,,4
1058,Netflix,Turning Point: 9/11 and the War on Terror,Docuseries,2021-09-01 00:00:00,1,Ended,English,>60 min,,5
1059,Netflix,Countdown: Inspiration4 Mission to Space,Docuseries,2021-09-06 00:00:00,1,Ended,English,<60 min,,5
1060,Netflix,Crime Stories: India Detectives,True crime,2021-09-22 00:00:00,1,Ended,Kannada,<60 min,,4
1061,Netflix,Monsters Inside: The 24 Faces of Billy Milligan,True crime,2021-09-22 00:00:00,1,Ended,English,>60 min,,4
1062,Netflix,"Vendetta: Truth, Lies and The Mafia",True crime,2021-09-24 00:00:00,1,Ended,Italian,<60 min,,6
1063,Netflix,A Sinister Sect: Colonia Dignidad,True crime,2021-10-01 00:00:00,1,Ended,Spanish,<60 min,,6
1064,Netflix,Bad Sport,Sport/True crime,2021-10-06 00:00:00,1,Ended,English,>60 min,,6
1065,Netflix,House of Secrets: The Burari Deaths,Docuseries,2021-10-08 00:00:00,1,Ended,English,<60 min,,3
1066,Netflix,The Raincoat Killer: Chasing a Predator in Korea,True crime,2021-10-22 00:00:00,1,Ended,Korean,<60 min,,3
1067,Netflix,The Motive,True crime,2021-10-28 00:00:00,1,Ended,Hebrew,<60 min,,4
1068,Netflix,Catching Killers,True crime,2021-11-04 00:00:00,2,Ended,English,<60 min,,8
1069,Netflix,Where is Marta?,True crime,2021-11-05 00:00:00,1,Ended,Spanish,>60 min,,3
1070,Netflix,Your Life is a Joke,Docuseries,2021-11-09 00:00:00,1,Ended,German,<60 min,,3
1071,Netflix,Animal,Nature docuseries,2021-11-10 00:00:00,2,Ended,English,<60 min,,8
1072,Netflix,Reasonable Doubt: A Tale of Two Kidnappings,True crime,2021-11-23 00:00:00,1,Ended,Spanish,<60 min,,4
1073,Netflix,Dig Deeper: The Disappearance of Birgit Meier,True crime,2021-11-26 00:00:00,1,Ended,German,<60 min,,4
1074,Netflix,Voir,Docuseries,2021-12-06 00:00:00,1,Ended,English,<30 min,,6
1075,Netflix,Tiger King: The Doc Antle Story,Docuseries,2021-12-10 00:00:00,1,Ended,English,<60 min,,3
1076,Netflix,Stories of a Generation – with Pope Francis,Docuseries,2021-12-25 00:00:00,1,Ended,English,<60 min,,4
1077,Netflix,Crime Scene: The Times Square Killer,True crime,2021-12-29 00:00:00,1,Ended,English,<60 min,,3
1078,Netflix,The Puppet Master: Hunting the Ultimate Conman,True crime,2022-01-18 00:00:00,1,Ended,English,<60 min,,3
1079,Netflix,Heavenly Bites: Mexico,Docuseries,2022-01-19 00:00:00,1,Ended,Spanish,<30 min,,6
1080,Netflix,Midnight Asia: Eat. Dance. Dream.,Travel documentary,2022-01-20 00:00:00,1,Ended,English,<60 min,,6
1081,Netflix,Neymar: The Perfect Chaos,Sport,2022-01-25 00:00:00,1,Ended,Portuguese,<60 min,,3
1082,Netflix,Jeen-Yuhs: A Kanye Trilogy,Docuseries,2022-02-16 00:00:00,1,Ended,English,>60 min,,3
1083,Netflix,Race: Bubba Wallace,Sport,2022-02-22 00:00:00,1,Ended,English,<60 min,,6
1084,Netflix,Worst Roommate Ever,True crime,2022-03-01 00:00:00,1,Ended,English,<60 min,,5
1085,Netflix,The Andy Warhol Diaries,Docuseries,2022-03-09 00:00:00,1,Ended,English,>60 min,,6
1086,Netflix,Bad Vegan: Fame. Fraud. Fugitives.,Docuseries,2022-03-16 00:00:00,1,Ended,English,<60 min,,4
1087,Netflix,The Great Robbery of Brazil's Central Bank,True crime,2022-03-16 00:00:00,1,Ended,Portuguese,<60 min,,3
1088,Netflix,The Principles of Pleasure,Docuseries,2022-03-22 00:00:00,1,Ended,English,<60 min,,3
1089,Netflix,800 Meters,Docuseries,2022-03-25 00:00:00,1,Ended,Spanish,<60 min,,3
1090,Netflix,Johnny Hallyday: Beyond Rock,Docuseries,2022-03-29 00:00:00,1,Ended,French,<60 min,,5
1091,Netflix,Jimmy Savile: A British Horror Story,Docuseries,2022-04-06 00:00:00,1,Ended,English,>60 min,,2
1092,Netflix,Our Great National Parks,Docuseries,2022-04-13 00:00:00,1,Ended,English,<60 min,,5
1093,Netflix,Conversations with a Killer: The John Wayne Gacy Tapes,True crime,2022-04-20 00:00:00,1,Ended,English,>60 min,,3
1094,Netflix,Meltdown: Three Mile Island,Docuseries,2022-05-04 00:00:00,1,Ended,English,<60 min,,4
1095,Netflix,The G Word with Adam Conover,Docuseries,2022-05-19 00:00:00,1,Ended,English,<30 min,,6
1096,Netflix,Keep Sweet: Pray and Obey,True crime,2022-06-08 00:00:00,1,Ended,English,<60 min,,4
1097,Netflix,How to Change Your Mind,Docuseries,2022-07-12 00:00:00,1,Ended,English,<60 min,,4
1098,Netflix,D. B. Cooper: Where Are You?!,True crime,2022-07-13 00:00:00,1,Ended,English,<60 min,,4
1099,Netflix,Indian Predator: The Butcher of Delhi,True crime,2022-07-20 00:00:00,1,Ended,Hindi,<60 min,,3
1100,Netflix,The Most Hated Man on the Internet,Docuseries,2022-07-27 00:00:00,1,Ended,English,<60 min,,3
1101,Netflix,I Just Killed My Dad,True crime,2022-08-09 00:00:00,1,Ended,English,<60 min,,3
1102,Netflix,Untold: The Girlfriend Who Didn't Exist,Docuseries,2022-08-16 00:00:00,1,Ended,English,>60 min,,2
1103,Netflix,Sins of Our Mother,Docuseries,2022-09-14 00:00:00,1,Ended,English,<60 min,,3
1104,Netflix,The Real Bling Ring: Hollywood Heist,True crime,2022-09-21 00:00:00,1,Ended,English,<60 min,,3
1105,Netflix,Eat the Rich: The GameStop Saga,Docuseries,2022-09-28 00:00:00,1,Ended,English,<60 min,,3
1106,Netflix,Conversations with a Killer: The Jeffrey Dahmer Tapes,True crime,2022-10-07 00:00:00,1,Ended,English,<60 min,,3
1107,Netflix,Vatican Girl: The Disappearance of Emanuela Orlandi,True crime,2022-10-20 00:00:00,1,Ended,Italian,<60 min,,4
1108,Netflix,Indian Predator: Murder in a Courtroom,True crime,2022-10-28 00:00:00,1,Ended,Marathi,<60 min,,3
1109,Netflix,Killer Sally,True crime,2022-11-03 00:00:00,1,Ended,English,<60 min,,3
1110,Netflix,FIFA Uncovered,Sport,2022-11-09 00:00:00,1,Ended,English,<60 min,,4
1111,Netflix,"Pepsi, Where's My Jet?",Docuseries,2022-11-17 00:00:00,1,Ended,English,<60 min,,4
1112,Netflix,Crime Scene: The Texas Killing Fields,Docuseries,2022-11-29 00:00:00,1,Ended,English,<60 min,,3
1113,Netflix,White Rabbit Project,Science investigation,2016-12-09 00:00:00,1,Ended,English,<60 min,,10
1114,Netflix,Chasing Cameron,Celebrity,2016-12-27 00:00:00,1,Ended,English,<30 min,,10
1115,Netflix,Ultimate Beastmaster,Competition,2017-02-24 00:00:00,3,Ended,English,>60 min,,29
1116,Netflix,Fastest Car,Motoring,2018-04-06 00:00:00,2,Ended,English,<60 min,,15
1117,Netflix,Cooking on High,Cooking show,2018-06-22 00:00:00,1,Ended,English,<30 min,,12
1118,Netflix,Sugar Rush,Baking competition,2018-07-13 00:00:00,3,Ended,English,<60 min,,20
1119,Netflix,Amazing Interiors,Reality,2018-07-20 00:00:00,1,Ended,English,<30 min,,12
1120,Netflix,Magic for Humans,Reality,2018-08-17 00:00:00,3,Ended,English,<30 min,,19
1121,Netflix,Stay Here,Reality,2018-08-17 00:00:00,1,Ended,English,<60 min,,8
1122,Netflix,Battlefish,Reality,2018-09-21 00:00:00,1,Ended,English,<60 min,,8
1123,Netflix,Made in Mexico,Reality,2018-09-28 00:00:00,1,Ended,Spanish,<60 min,,8
1124,Netflix,Dancing Queen,Celebrity,2018-10-05 00:00:00,1,Ended,English,<60 min,,8
1125,Netflix,Haunted,Horror,2018-10-19 00:00:00,3,Ended,English,<30 min,,18
1126,Netflix,Westside,Music,2018-11-09 00:00:00,1,Ended,English,<60 min,,8
1127,Netflix,The Final Table,Culinary competition,2018-11-20 00:00:00,1,Ended,English,<60 min,,10
1128,Netflix,Death by Magic,Reality,2018-11-30 00:00:00,1,Ended,English,<60 min,,8
1129,Netflix,Tidying Up with Marie Kondo,Reality show,2019-01-01 00:00:00,1,Ended,English,<60 min,,8
1130,Netflix,Nailed It! Mexico,Reality,2019-02-08 00:00:00,3,Ended,Spanish,<60 min,,18
1131,Netflix,Dating Around,Reality,2019-02-14 00:00:00,2,Ended,English,<30 min,,12
1132,Netflix,You vs. Wild,Interactive reality,2019-04-10 00:00:00,1,Ended,English,<30 min,,8
1133,Netflix,Flinch,Game show,2019-05-03 00:00:00,1,Ended,English,<30 min,,10
1134,Netflix,Jailbirds,Reality television,2019-05-10 00:00:00,1,Ended,English,<60 min,,10
1135,Netflix,Awake: The Million Dollar Game,Reality television,2019-06-14 00:00:00,1,Ended,English,<60 min,,8
1136,Netflix,Extreme Engagement,Reality television,2019-07-12 00:00:00,1,Ended,English,<60 min,,8
1137,Netflix,Basketball or Nothing,Reality competition,2019-08-02 00:00:00,1,Ended,English,<60 min,,6
1138,Netflix,Hyperdrive,Reality competition,2019-08-21 00:00:00,1,Ended,English,<60 min,,10
1139,Netflix,Styling Hollywood,Reality television,2019-08-30 00:00:00,1,Ended,English,<60 min,,8
1140,Netflix,Nailed It! France,Reality competition,2019-10-25 00:00:00,1,Ended,French,<60 min,,6
1141,Netflix,Nailed It! Spain,Reality competition,2019-10-25 00:00:00,1,Ended,Spanish,<60 min,,6
1142,Netflix,Prank Encounters,Prank show,2019-10-25 00:00:00,2,Ended,English,<30 min,,15
1143,Netflix,I'm with the Band: Nasty Cherry,Reality television,2019-11-15 00:00:00,1,Ended,English,<60 min,,6
1144,Netflix,No Time for Shame,Reality television,2019-11-19 00:00:00,1,Ended,Spanish,<60 min,,6
1145,Netflix,Singapore Social,Reality,2019-11-22 00:00:00,1,Ended,English,<60 min,,8
1146,Netflix,Sugar Rush Christmas,Baking competition,2019-11-29 00:00:00,2,Ended,English,<60 min,,12
